spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,hibench.default.map.parallelism,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,
true,true,lzf,lzf,true,true,3,3,10,10,20,20,98,98,false,false,118,118,3,3,false,false,true,true,797,797,162,162,true,true,1000,1000,127,127,18,18,0.630739454683,0.630739454683,356,356,100,100,102,102,true,true,0.68581592764,0.68581592764,0.0752697506085,0.0752697506085,64,64,219,219,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,534,534,4.96055890264,4.96055890264,,258401,bayes,application_1543991612114_0037,bigdata
false,false,lzf,lzf,false,false,24,24,4,4,24,24,32,32,false,false,50,50,9,9,true,true,false,false,347,347,217,217,true,true,858,858,105,105,15,15,0.791503015413,0.791503015413,298,298,100,100,118,118,false,false,0.769539069126,0.769539069126,0.70622590612,0.70622590612,28,28,319,319,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,293,293,1.47171765229,1.47171765229,,229444,bayes,application_1543991612114_0038,bigdata
false,false,snappy,snappy,true,true,65,65,7,7,42,42,10,10,true,true,93,93,16,16,false,false,true,true,764,764,298,298,false,false,238,238,67,67,29,29,0.837728462028,0.837728462028,190,190,117,117,25,25,false,false,0.849306217355,0.849306217355,0.141906409472,0.141906409472,43,43,168,168,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,581,581,4.1474436498,4.1474436498,,218160,bayes,application_1543991612114_0039,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,5,5,10,10,true,true,true,true,675,675,94,94,false,false,289,289,51,51,38,38,0.548055245236,0.548055245236,458,458,125,125,70,70,true,true,0.892714164728,0.892714164728,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,199957,bayes,application_1543991612114_0040,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,106,106,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,30,30,0.548055245236,0.548055245236,458,458,125,125,102,102,true,true,0.519930465319,0.519930465319,0.168969586883,0.168969586883,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,687,687,4.60775752019,4.60775752019,,201434,bayes,application_1543991612114_0041,bigdata
false,false,lzf,lzf,true,true,77,77,9,9,31,31,112,112,false,false,49,49,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,70,70,true,true,0.519930465319,0.519930465319,0.536087159833,0.536087159833,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,197625,bayes,application_1543991612114_0042,bigdata
false,false,lzf,lzf,true,true,77,77,8,8,31,31,112,112,false,false,49,49,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.60775752019,4.60775752019,,172344,bayes,application_1543991612114_0043,bigdata
22,22,snappy,snappy,false,false,116,116,6,6,false,false,79,79,true,true,91,91,15,15,false,false,false,false,291,291,58,58,true,true,512,512,42,42,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.960252544498,0.960252544498,484,484,126,126,61,61,false,false,0.702072922235,0.702072922235,0.338952379634,0.338952379634,71,71,363,363,42,42,225,225,4.26841323496,4.26841323496,,191839,bayes,application_1543991612114_0044,bigdata
6,6,lzf,lzf,false,false,25,25,6,6,true,true,109,109,true,true,115,115,16,16,true,true,false,false,604,604,140,140,true,true,506,506,110,110,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.555694454842,0.555694454842,368,368,65,65,103,103,false,false,0.897009747585,0.897009747585,0.887319929515,0.887319929515,79,79,119,119,23,23,855,855,4.36328571961,4.36328571961,,222125,bayes,application_1543991612114_0045,bigdata
23,23,lz4,lz4,true,true,49,49,4,4,true,true,77,77,true,true,84,84,9,9,false,false,true,true,177,177,133,133,false,false,595,595,56,56,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.815861927778,0.815861927778,60,60,26,26,76,76,false,false,0.853005892314,0.853005892314,0.976401158625,0.976401158625,7,7,233,233,29,29,251,251,4.63677833133,4.63677833133,,208983,bayes,application_1543991612114_0046,bigdata
20,20,lz4,lz4,false,false,102,102,10,10,false,false,88,88,false,false,101,101,1,1,false,false,true,true,272,272,164,164,false,false,423,423,110,110,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.529119682614,0.529119682614,378,378,29,29,31,31,false,false,0.839527303408,0.839527303408,0.833007223038,0.833007223038,78,78,242,242,19,19,294,294,1.9921752885,1.9921752885,,226551,bayes,application_1543991612114_0047,bigdata
false,false,lzf,lzf,true,true,97,97,9,9,31,31,105,105,false,false,49,49,9,9,true,true,false,false,675,675,80,80,false,false,356,356,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,9,9,true,true,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,958,958,4.60775752019,4.60775752019,,187145,bayes,application_1543991612114_0048,bigdata
false,false,lzf,lzf,true,true,77,77,10,10,26,26,112,112,false,false,49,49,12,12,true,true,true,true,580,580,91,91,true,true,289,289,103,103,37,37,0.548055245236,0.548055245236,458,458,125,125,9,9,false,false,0.519930465319,0.519930465319,0.740231847809,0.740231847809,68,68,261,261,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.45063703875,4.45063703875,,202637,bayes,application_1543991612114_0049,bigdata
true,true,lzf,lzf,true,true,82,82,9,9,31,31,112,112,false,false,49,49,10,10,true,true,true,true,675,675,94,94,false,false,289,289,103,103,38,38,0.548055245236,0.548055245236,458,458,125,125,26,26,false,false,0.519930465319,0.519930465319,0.631180571417,0.631180571417,68,68,315,315,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,866,866,4.85739074163,4.85739074163,,196077,bayes,application_1543991612114_0050,bigdata
