avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
88793,3.44E+10,2.72E+08,1.11E+09,4.87E+07,0,0,393,2.79E+08,3885,3,30931,1.04E+09,1,907017.3333,1.04E+07,42.66666667,9.333333333,26231.66667,9.19E+08,49.33333333,1.97E+08,459624.6667,1.04E+07,application_1566469074601_1073,305638
174231.7273,2.27E+09,1.51E+09,0,6.83E+07,0,0,2292.272727,4.17E+08,13214,11,639.3636364,0,1.090909091,1375538,0,0,0,0,0,0,1.05E+09,1253521.818,0,application_1566469074601_1113,643447
100888.6667,3.72E+10,2.72E+08,5.67E+08,2.50E+07,0,0,311.6666667,2.23E+08,3818,3,32175,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,33441.66667,3.68E+08,49.33333333,5.07E+07,459624.6667,1.04E+07,application_1566469074601_1149,342748
107906.6667,3.46E+10,2.72E+08,1.11E+09,4.87E+07,0,0,519.3333333,1.65E+08,4849,3,33011.33333,1.04E+09,1.666666667,907017.3333,1.04E+07,44,10.66666667,42439.66667,9.43E+08,49.33333333,4.47E+08,459624.6667,1.04E+07,application_1566469074601_1185,358000
92720.66667,3.40E+10,2.72E+08,1.09E+09,4.78E+07,0,0,215.6666667,1.50E+08,4849,3,29213.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,35,17.66666667,27996,7.70E+08,49.33333333,1.11E+08,459624.6667,1.04E+07,application_1566469074601_1198,344890
87014.33333,3.27E+10,2.72E+08,4.60E+08,2.03E+07,0,0,1178,3.11E+08,3885,3,27262.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,45.33333333,4,28577.33333,4.22E+08,49.33333333,3.08E+08,459624.6667,1.04E+07,application_1566469074601_1218,296188
84647,3.24E+10,2.72E+08,1.11E+09,4.87E+07,0,0,281.3333333,1.60E+08,4849,3,31460.33333,1.04E+09,1,907017.3333,1.04E+07,42.33333333,9,30145.33333,9.49E+08,49.33333333,1.58E+08,459624.6667,1.04E+07,application_1566469074601_1226,293671
9951,2.61E+09,8.24E+08,0,5.06E+07,0,0,3599.166667,5.92E+08,6580,6,638.8333333,0,1.166666667,1372758,0,0,0,0,0,0,1.63E+09,1149061.667,0,application_1566469074601_1235,1445965
98585.66667,3.67E+10,2.72E+08,5.10E+08,2.25E+07,0,0,298.6666667,2.10E+08,3884,3,32856.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,30779,3.45E+08,49.33333333,1.04E+08,459624.6667,1.04E+07,application_1566469074601_1355,339692
71865.66667,3.19E+10,2.72E+08,1.09E+09,4.78E+07,0,0,704.6666667,2.14E+08,4849,3,21347,1.04E+09,1.666666667,907017.3333,1.04E+07,44.33333333,6.666666667,27735,9.75E+08,49.33333333,6.98E+08,459624.6667,1.04E+07,application_1566469074601_1376,249206
89656.66667,3.07E+10,2.72E+08,1.09E+09,4.78E+07,0,0,294,2.25E+08,3818,3,32340,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,44252.33333,7.33E+08,49.33333333,1.20E+08,459624.6667,1.04E+07,application_1566469074601_1384,309474
85369,3.56E+10,2.72E+08,5.67E+08,2.50E+07,0,0,981,2.65E+08,4850,3,20237.33333,1.04E+09,2.333333333,907017.3333,1.04E+07,46.33333333,3.666666667,27158.66667,5.29E+08,49.33333333,2.37E+08,459624.6667,1.04E+07,application_1566469074601_1402,290248
105327,3.90E+10,2.72E+08,4.59E+08,2.03E+07,0,0,228.3333333,1.71E+08,4848,3,43330.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,43668.33333,2.98E+08,49.33333333,7.27E+07,459624.6667,1.04E+07,application_1566469074601_1420,364347
