avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
13741.4,1.33E+09,6.71E+08,0,1.14E+08,0,0,124.6,9.14E+07,6432,5,41.6,0,0.2,1342178,0,0,0,0,0,0,2.97E+08,1073742.4,0,application_1567731974301_1128,7487475
893644.6667,2.14E+11,2.68E+08,2.10E+09,1.97E+07,8.05E+09,2.10E+09,370.6666667,2.27E+08,3775,3,205800,4.76E+09,34,894785.3333,4.76E+07,203.3333333,59,136860.6667,1.64E+09,259,1.23E+08,447392.6667,4.76E+07,application_1567731974301_1401,3324893
3535.75,1.29E+09,1.07E+09,0,5.18E+07,0,0,74.125,5.59E+07,9603,8,24.625,0,1.125,1342178,0,0,0,0,0,0,1.85E+08,1174405.75,0,application_1567731974301_1529,1957947
764685.3333,1.99E+11,2.68E+08,5.04E+09,4.74E+07,7.89E+09,4.66E+09,766.6666667,2.75E+08,3842,3,92078.33333,4.76E+09,1.333333333,894785.3333,4.76E+07,240.3333333,43.33333333,278259,4.51E+09,259,7.69E+09,447392.6667,4.76E+07,application_1567731974301_1589,2785931
677745,1.87E+11,2.68E+08,4.95E+09,4.65E+07,1.05E+10,4.65E+09,327.3333333,2.39E+08,3775,3,216859,4.76E+09,1,894785.3333,4.76E+07,185.6666667,97,237348.6667,3.55E+09,259,3.59E+08,447392.6667,4.76E+07,application_1567731974301_1729,2461326
804643,2.20E+11,2.68E+08,2.33E+09,2.19E+07,5.61E+09,1.68E+09,310.6666667,1.75E+08,4806,3,167330.3333,4.76E+09,1.666666667,894785.3333,4.76E+07,223,48.66666667,325499,1.94E+09,259,1.49E+08,447392.6667,4.76E+07,application_1567731974301_1813,3015721
1024959,2.10E+11,2.68E+08,5.04E+09,4.74E+07,8.05E+09,4.71E+09,406,2.32E+08,3842,3,161908.3333,4.76E+09,2.333333333,894785.3333,4.76E+07,209.3333333,53.33333333,317669.3333,4.03E+09,259,5.68E+09,447392.6667,4.76E+07,application_1567731974301_2195,3571620
620833.6667,1.75E+11,2.68E+08,4.95E+09,4.65E+07,7.83E+09,4.55E+09,501,2.92E+08,3775,3,61409.33333,4.76E+09,0.666666667,894785.3333,4.76E+07,244,38,237957,4.55E+09,259,9.02E+09,447392.6667,4.76E+07,application_1567731974301_2349,2498801
112303.5,1.55E+09,8.05E+08,0,6.08E+07,0,0,125.1666667,7.84E+07,7489,6,180,0,0.333333333,1342178,0,0,0,0,0,0,1.17E+08,1118481.667,0,application_1567731974301_2465,7358254
614469,2.42E+11,2.68E+08,2.33E+09,2.19E+07,8.46E+09,2.40E+09,596,3.03E+08,3884,3,102093.3333,4.76E+09,3.333333333,894785.3333,4.76E+07,248.6666667,28.66666667,179863,2.24E+09,259,1.15E+09,447392.6667,4.76E+07,application_1567731974301_2761,2168909
74043.5,1.18E+09,2.68E+08,0,6.98E+07,0,0,305.5,2.28E+08,3261,2,65,0,1,1342178,0,0,0,0,0,0,4.56E+08,671089,0,application_1567731974301_2877,7346951
26061.75,1.24E+09,4.03E+08,0,3.28E+07,0,0,202.5,1.63E+08,3416,4,72.5,0,0.75,1006633.5,0,0,0,0,0,0,1.42E+08,671089,0,application_1567731974301_3553,2996492
903797,1.79E+11,2.68E+08,4.95E+09,4.65E+07,6.36E+09,3.64E+09,1257.666667,1.91E+08,4806,3,498982.6667,4.76E+09,1.666666667,894785.3333,4.76E+07,241,34.33333333,453287,4.58E+09,259,1.84E+09,447392.6667,4.76E+07,application_1567731974301_3659,3378170
30996,1.55E+09,2.68E+08,0,2.97E+07,0,0,400,3.09E+08,2538,2,103.5,0,1.5,1342178,0,0,0,0,0,0,1.22E+08,671089,0,application_1567731974301_3794,7537876
324927,2.09E+09,1.21E+09,0,6.49E+07,0,0,3771.777778,4.28E+08,9650,9,807.3333333,0,1.111111111,1342178,0,0,0,0,0,0,3.72E+10,1193047.111,0,application_1567731974301_4023,2433280
1260006.667,2.04E+11,2.68E+08,5.04E+09,4.74E+07,7.99E+09,4.56E+09,324.3333333,1.75E+08,4806,3,154384.3333,4.76E+09,1,894785.3333,4.76E+07,210.3333333,55,166889.3333,4.10E+09,259,1.05E+10,447392.6667,4.76E+07,application_1567731974301_4087,4463600
1122549,2.14E+11,2.68E+08,5.04E+09,4.74E+07,8.25E+09,4.79E+09,407,2.29E+08,3842,3,233656.6667,4.76E+09,1,894785.3333,4.76E+07,208.6666667,54.66666667,202980.6667,4.06E+09,259,3.06E+09,447392.6667,4.76E+07,application_1567731974301_4199,4013271
571191,2.25E+11,2.68E+08,2.32E+09,2.18E+07,9.77E+09,2.37E+09,220,1.56E+08,4806,3,216661,4.76E+09,1.333333333,894785.3333,4.76E+07,192.6666667,103.6666667,129006,1.73E+09,259,1.19E+08,447392.6667,4.76E+07,application_1567731974301_4313,2202017
