avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
191268.5,2.05E+09,1.34E+08,1609685,7327.5,0,0,549.5,2.05E+07,2736,2,651,1378,6.5,99918.5,45,1141.5,195.5,758.5,1415125.5,1239.5,167899.5,500,111555,application_1554114989882_4477,2873549
13991.5,1.93E+09,1.34E+08,837069.5,7327.5,0,0,89.5,1.36E+07,2475,2,220,718.5,0.5,99918.5,22.5,916.5,476.5,1024,554797,1239.5,181034.5,500,55777.5,application_1554114989882_4697,993423
136587,2.28E+09,1.34E+08,2419740.5,7115,0,0,779,2.47E+07,2732,2,568,2069.5,1.5,99917,68,1164.5,94,575,2273337,1239.5,179464,500,168572,application_1554114989882_4755,1568964
4498.5,1.92E+09,1.34E+08,1216732,7518,0,0,81.5,1.42E+07,2742,2,31,1012,0.5,99918.5,32.5,837.5,435.5,991,822153,1239.5,165862.5,500,80567.5,application_1554114989882_4876,783550
78304.5,2.30E+09,1.34E+08,614237,7827.5,0,0,142.5,1.48E+07,2496,2,451,501.5,1,99918.5,15.5,1092.5,255,626,505981,1239.5,269670.5,500,38424.5,application_1554114989882_4926,1410574
214209.5,2.07E+09,1.34E+08,856883,7327.5,0,0,1329,2.95E+07,2473,2,599,727,0.5,99918.5,22.5,1195.5,75.5,1215,809227,1239.5,226114,500,55777.5,application_1554114989882_5019,2456295
77274,2.28E+09,1.34E+08,535956.5,7553.5,0,0,150.5,1.29E+07,2771,2,413.5,481.5,1.5,99918.5,15,967.5,506.5,599.5,365366,1239.5,297620.5,500,37185,application_1554114989882_5191,1308306
13126,2.02E+09,1.34E+08,657361,7300.5,0,0,104,1.61E+07,2760,2,284,593,1,99918.5,18.5,1060.5,231,706,559063.5,1239.5,255784,500,45861.5,application_1554114989882_5272,1003318
62509,2.25E+09,1.34E+08,1490915,7827.5,0,0,91,1.42E+07,2472,2,210.5,1201,0.5,99918.5,39,953,495,678,1013040,1239.5,174130,500,96681,application_1554114989882_5325,1239267
15784,2.18E+09,1.34E+08,855699,7827.5,0,0,140.5,1.70E+07,2756,2,137.5,689.5,9.5,99918.5,21.5,1157,121.5,797,772865,1239.5,250925,500,53298.5,application_1554114989882_5409,1064449
55947.5,2.21E+09,1.34E+08,1864826.5,7345.5,0,0,217,1.30E+07,2457,2,276,1604,0.5,99918.5,52.5,975,499,415.5,1297142.5,1239.5,162144,500,130147.5,application_1554114989882_5458,1291326
13665.5,2.31E+09,1.34E+08,1093153.5,7711.5,0,0,112,1.38E+07,2477,2,256,907,0.5,99918.5,29,1045,223,553.5,910268.5,1239.5,226501.5,500,71891,application_1554114989882_5542,971120
73506.5,2.32E+09,1.34E+08,544843.5,7327.5,0,0,168.5,1.17E+07,2765,2,331.5,495.5,0.5,99918.5,15.5,964.5,500,861,414329,1239.5,246783.5,500,38424.5,application_1554114989882_5598,1314607
9634.5,1.97E+09,1.34E+08,993539.5,7786,0,0,203.5,1.34E+07,2479,2,169,823.5,0.5,99918.5,26.5,838,435.5,700.5,670834.5,1239.5,189416.5,500,65693.5,application_1554114989882_5680,959278
162694.5,2.07E+09,1.34E+08,554759.5,7327.5,0,0,1067.5,2.27E+07,2768,2,831.5,477,4,99917,14.5,1190.5,84.5,1442.5,517407.5,1239.5,275405.5,500,35945.5,application_1554114989882_5739,1576365
3930.5,1.87E+09,1.34E+08,762829,7827.5,0,0,153.5,1.14E+07,2713,2,110,617,1,99918.5,19,837.5,435.5,530,511237.5,1239.5,179371,500,47101,application_1554114989882_5822,777902
117487.5,2.44E+09,1.34E+08,1747474,7369,0,0,118.5,1.56E+07,2458,2,500,1494.5,0.5,99918.5,49,1111.5,265,337,1497844.5,1239.5,191612,500,121471,application_1554114989882_5888,1507612
2965,1.85E+09,1.34E+08,633613,7766,0,0,86,1.10E+07,2762,2,101,537.5,1,99918.5,16.5,837.5,435.5,286,428130.5,1239.5,213933,500,40903.5,application_1554114989882_6003,952158
106640,2.18E+09,1.34E+08,1287877.5,7827.5,0,0,144,1.89E+07,2474,2,505.5,1028,0.5,99918.5,33,1147.5,167.5,984,1130480,1239.5,190401.5,500,81807,application_1554114989882_6068,2441953
7424.5,1.90E+09,1.34E+08,845746,7327.5,0,0,446,1.36E+07,2474,2,109.5,722,0.5,99918.5,22.5,842,438,1015.5,557564,1239.5,176137.5,500,55777.5,application_1554114989882_6176,901376
93595.5,2.14E+09,1.34E+08,514781,7570.5,0,0,98.5,1.40E+07,2772,2,546,473,1,99918.5,14.5,1108.5,242,803.5,428995,1239.5,300229.5,500,35945.5,application_1554114989882_6228,2177571
92011.5,2.41E+09,1.34E+08,1258482,7515,0,0,117,1.75E+07,2744,2,324,1058.5,7,99918.5,33.5,1159.5,168.5,567,1087887,1239.5,239820,500,83046.5,application_1554114989882_6395,1314376
66087,2.31E+09,1.34E+08,634013.5,7827.5,0,0,103,1.41E+07,2497,2,443,530,0.5,99918.5,16.5,1085,241,1032,516956.5,1239.5,266524.5,500,40903.5,application_1554114989882_6511,1538938
68502.5,2.28E+09,1.34E+08,802382,7327.5,0,0,112.5,1.72E+07,2477,2,488,697,1.5,99918.5,22,1148,172,1071.5,702376,1239.5,244929,500,54538,application_1554114989882_6612,1539146
19556.5,2.56E+09,1.34E+08,2102823.5,7227,0,0,127.5,1.59E+07,2733,2,216.5,1793.5,1,99918.5,58,865,448,724.5,1342875,1239.5,178354.5,500,143782,application_1554114989882_6680,1094353
126856,2.11E+09,1.34E+08,675638,7411,0,0,145,1.83E+07,2492,2,624.5,601.5,1,99918,19,1179,130,1026.5,612675.5,1239.5,265164.5,500,47101,application_1554114989882_6732,2689743
16203,2.42E+09,1.34E+08,1430216.5,7327.5,0,0,149,1.25E+07,2738,2,191,1200.5,0.5,99918.5,38,850.5,442,568,963517,1239.5,175758,500,94202,application_1554114989882_6860,981489
13668.5,1.88E+09,1.34E+08,968382.5,7827.5,0,0,161,1.43E+07,2749,2,221.5,777,6,99918.5,24.5,1071,237.5,682,786384,1239.5,197464.5,500,60735.5,application_1554114989882_6913,1004606
13085,2.14E+09,1.34E+08,496255.5,7371,0,0,71,1.34E+07,2493,2,187,453,1,99918.5,14,898,466.5,670.5,337654,1239.5,261130,500,34706,application_1554114989882_6966,1076152
15233,2.20E+09,1.34E+08,1394234,7327.5,0,0,129,1.60E+07,2739,2,112,1201,2,99918.5,39,1133,162.5,617,1232324,1239.5,193051,500,96681,application_1554114989882_7067,1099834
44203,2.21E+09,1.34E+08,700038,7904.5,0,0,181,1.38E+07,2493,2,254.5,593,0.5,99918.5,18.5,929.5,481.5,604.5,512982,1239.5,254158,500,45861.5,application_1554114989882_7104,1143893
159312,2.18E+09,1.34E+08,577159.5,8296.5,0,0,2012,3.43E+07,2494,2,812.5,481.5,12.5,99918.5,15,1207.5,50,1519,562295.5,1239.5,375610,500,37185,application_1554114989882_7148,1565701
119920.5,2.10E+09,1.34E+08,913900,7827.5,0,0,123.5,1.36E+07,2750,2,592,727,1,99918.5,22.5,1106,254,741.5,806221,1239.5,203361,500,55777.5,application_1554114989882_7225,2667008
88388,2.29E+09,1.34E+08,591926,7827.5,0,0,155,1.49E+07,2499,2,458,492,0.5,99918.5,15,1097.5,249,443,506986,1239.5,274256,500,37185,application_1554114989882_7400,1357352
84188.5,2.47E+09,1.34E+08,920079.5,7121,0,0,131.5,1.42E+07,2745,2,366.5,837,0.5,99918.5,27.5,962.5,492.5,1052,693908.5,1239.5,211029,500,68172.5,application_1554114989882_7494,1319745
133932.5,2.36E+09,1.34E+08,1769945.5,6923,0,0,108,1.82E+07,2735,2,297.5,1604,1.5,99918.5,52.5,1190.5,111,540,1688615.5,1239.5,182876.5,500,130147.5,application_1554114989882_7617,2706276
65992,2.17E+09,1.34E+08,802400.5,7327.5,0,0,206.5,1.29E+07,2478,2,301.5,689.5,1.5,99918.5,21.5,952.5,491,528,496680,1239.5,214272.5,500,53298.5,application_1554114989882_7759,1260182
8332,2.02E+09,1.34E+08,1639507,7827.5,0,0,79.5,1.58E+07,2470,2,118.5,1317,0.5,99918.5,43,857,445,932,1106178,1239.5,149368,500,106597,application_1554114989882_7829,941046
90035.5,2.22E+09,1.34E+08,728188.5,7994,0,0,80.5,1.58E+07,2758,2,474.5,610,1,99918.5,19.5,1074,235,541.5,620191,1239.5,272440,500,48340.5,application_1554114989882_7876,2263060
3396,1.85E+09,1.34E+08,559374.5,8038,0,0,98,1.15E+07,2768,2,127,455,0.5,99918.5,14,831,417.5,298,371216.5,1239.5,229121,500,34706,application_1554114989882_7991,905707
144636,2.22E+09,1.34E+08,916305,7327.5,0,0,125.5,1.72E+07,2470,2,516.5,788,3,99918.5,25,1163,271,822.5,846646.5,1239.5,203102.5,500,61975,application_1554114989882_8045,2268903
6937.5,1.89E+09,1.34E+08,577052,7327.5,0,0,90,1.24E+07,2763,2,119,501.5,0.5,99918.5,15.5,904,468,476,406365,1239.5,198896,500,38424.5,application_1554114989882_8159,886294
117105.5,2.44E+09,1.34E+08,1159278.5,7160.5,0,0,178.5,1.72E+07,2475,2,484.5,1012,8,99918.5,32.5,1117.5,267.5,404,1042824.5,1239.5,216329.5,500,80567.5,application_1554114989882_8227,1479742
11452.5,2.03E+09,1.34E+08,2372760,6981.5,0,0,140.5,1.29E+07,2454,2,154.5,2069.5,0.5,99918.5,68,891,463.5,154.5,1643553,1239.5,148393,500,168572,application_1554114989882_8339,986816
220353.5,2.02E+09,1.34E+08,892847,7827.5,0,0,734.5,2.30E+07,2753,2,873,718.5,7,99918.5,22.5,1158.5,134.5,1039.5,822617,1239.5,226003,500,55777.5,application_1554114989882_8418,2416597
4119,1.88E+09,1.34E+08,1134309,7827.5,0,0,149,1.43E+07,2744,2,100.5,907,1,99918.5,29,837.5,435.5,552.5,766425,1239.5,158704,500,71891,application_1554114989882_8578,774979
142863,2.00E+09,1.34E+08,596195.5,8149.5,0,0,104,1.55E+07,2488,2,628,495.5,0.5,99918.5,15.5,1150.5,194,754.5,552919,1239.5,285408.5,500,38424.5,application_1554114989882_8620,2660310
17382,2.33E+09,1.34E+08,834658.5,7771,0,0,104.5,1.72E+07,2487,2,356,697,0.5,99918.5,22,1042.5,226,570,698924.5,1239.5,262638,500,54538,application_1554114989882_8785,1034593
187106,2.06E+09,1.34E+08,2155823.5,7327.5,0,0,1564,2.94E+07,2776,2,906.5,1793.5,1,99918.5,58,1195.5,63,791,2074054.5,1239.5,176203.5,500,143782,application_1554114989882_8844,1992799
6970,1.97E+09,1.34E+08,674843,7327.5,0,0,96,1.25E+07,2440,2,37.5,593,0.5,99918.5,18.5,838,435.5,116,437736,1239.5,195927,500,45861.5,application_1554114989882_8923,905645
