16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,231523,tpch,application_1543991612114_0107,20
5,5,lz4,lz4,FALSE,FALSE,106,106,2,2,TRUE,TRUE,53,53,FALSE,FALSE,22,22,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,38,38,49,49,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,964,964,2.045163701,2.045163701,,239355,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,106,106,2,2,FALSE,FALSE,53,53,FALSE,FALSE,111,111,8,8,TRUE,TRUE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,38,38,49,49,0.932762396,0.932762396,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,964,964,2.824964032,2.824964032,,238475,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,106,106,2,2,TRUE,TRUE,53,53,FALSE,FALSE,111,111,8,8,FALSE,FALSE,FALSE,FALSE,307,307,138,138,TRUE,TRUE,124,124,38,38,49,49,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.84828005,0.84828005,0.923031623,0.923031623,50,50,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,964,964,4.873107239,4.873107239,,239659,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.5750707,0.5750707,160,160,128,128,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,244401,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,10,10,138,138,TRUE,TRUE,124,124,121,121,13,13,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,236388,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.081464006,0.081464006,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,233611,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,299,299,TRUE,TRUE,124,124,9,9,36,36,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.93343455,0.93343455,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,2.658196853,2.658196853,,232291,tpch,application_1543991612114_0107,20
18,18,snappy,snappy,TRUE,TRUE,85,85,8,8,TRUE,TRUE,63,63,FALSE,FALSE,79,79,16,16,TRUE,TRUE,TRUE,TRUE,60,60,187,187,FALSE,FALSE,860,860,23,23,43,43,0.966183105,0.966183105,283,283,74,74,122,122,TRUE,TRUE,0.790945592,0.790945592,0.094823353,0.094823353,109,109,318,318,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,199,199,3.30667842,3.30667842,,379903,tpch,application_1543991612114_0107,20
39,39,snappy,snappy,FALSE,FALSE,97,97,3,3,FALSE,FALSE,54,54,TRUE,TRUE,68,68,5,5,FALSE,FALSE,FALSE,FALSE,74,74,188,188,FALSE,FALSE,542,542,33,33,49,49,0.768371256,0.768371256,249,249,57,57,70,70,TRUE,TRUE,0.833800434,0.833800434,0.397676757,0.397676757,111,111,237,237,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,280,280,2.245232182,2.245232182,,446052,tpch,application_1543991612114_0107,20
40,40,lzf,lzf,TRUE,TRUE,51,51,5,5,FALSE,FALSE,124,124,FALSE,FALSE,42,42,5,5,TRUE,TRUE,FALSE,FALSE,923,923,132,132,FALSE,FALSE,731,731,23,23,39,39,0.92591434,0.92591434,82,82,120,120,78,78,FALSE,FALSE,0.579442462,0.579442462,0.613514016,0.613514016,65,65,100,100,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,411,411,2.308073084,2.308073084,,374448,tpch,application_1543991612114_0107,20
26,26,lzf,lzf,FALSE,FALSE,3,3,6,6,FALSE,FALSE,105,105,TRUE,TRUE,29,29,13,13,TRUE,TRUE,FALSE,FALSE,649,649,91,91,FALSE,FALSE,644,644,49,49,12,12,0.658565565,0.658565565,182,182,32,32,7,7,FALSE,FALSE,0.76254623,0.76254623,0.377004673,0.377004673,52,52,240,240,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,706,706,1.339175952,1.339175952,,291595,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,FALSE,FALSE,111,111,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,181,181,TRUE,TRUE,200,200,31,31,36,36,0.716239691,0.716239691,224,224,69,69,32,32,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,8,8,341,341,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,253573,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,FALSE,FALSE,125,125,4,4,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,171,171,17,17,36,36,0.716239691,0.716239691,224,224,69,69,58,58,TRUE,TRUE,0.57490476,0.57490476,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,247997,tpch,application_1543991612114_0107,20
12,12,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,10,10,TRUE,TRUE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,230,230,9,9,36,36,0.723335694,0.723335694,224,224,69,69,19,19,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,266237,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,FALSE,FALSE,109,109,2,2,TRUE,TRUE,59,59,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,202,202,28,28,37,37,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.535612136,0.535612136,0.94941809,0.94941809,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,999,999,4.290787635,4.290787635,,250652,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.811619787,0.811619787,224,224,69,69,35,35,TRUE,TRUE,0.728028662,0.728028662,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.37385268,1.37385268,,227900,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,43,43,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.75589765,0.75589765,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,224969,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,109,109,2,2,FALSE,FALSE,53,53,FALSE,FALSE,114,114,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.716239691,0.716239691,224,224,24,24,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,238512,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,62,62,2,2,TRUE,TRUE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.716239691,0.716239691,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.923031623,0.923031623,13,13,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,4.873107239,4.873107239,,242147,tpch,application_1543991612114_0107,20
15,15,lz4,lz4,FALSE,FALSE,43,43,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,547,547,9,9,36,36,0.75589765,0.75589765,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,227300,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,43,43,7,7,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,926,926,138,138,TRUE,TRUE,124,124,9,9,36,36,0.75589765,0.75589765,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,286,286,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,835,835,1.47742346,1.47742346,,260171,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,43,43,5,5,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,121,121,9,9,15,15,0.71202967,0.71202967,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,253735,tpch,application_1543991612114_0107,20
26,26,lz4,lz4,FALSE,FALSE,43,43,1,1,FALSE,FALSE,53,53,FALSE,FALSE,103,103,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,9,9,36,36,0.75589765,0.75589765,224,224,69,69,112,112,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,97,97,1.47742346,1.47742346,,434227,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,43,43,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,14,14,36,36,0.75589765,0.75589765,224,224,69,69,41,41,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,385197,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,103,103,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.75589765,0.75589765,224,224,69,69,16,16,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,224251,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,43,43,1,1,TRUE,TRUE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.75589765,0.75589765,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,94,94,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,221940,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,219138,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,606,606,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,567,567,1.47742346,1.47742346,,243016,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,895,895,1.47742346,1.47742346,,225171,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,49,49,TRUE,TRUE,0.576108548,0.576108548,0.738531881,0.738531881,128,128,499,499,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,821,821,1.47742346,1.47742346,,362754,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,9,9,45,45,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,234781,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.475993975,0.475993975,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,228851,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,47,47,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.926798465,0.926798465,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,224781,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,633,633,138,138,TRUE,TRUE,845,845,9,9,36,36,0.67411971,0.67411971,111,111,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,225256,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,9,9,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.636426896,0.636426896,0.531797833,0.531797833,107,107,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,234787,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,92,92,FALSE,FALSE,72,72,13,13,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,612,612,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,229784,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,104,104,8,8,FALSE,FALSE,TRUE,TRUE,691,691,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,83,83,35,35,TRUE,TRUE,0.576108548,0.576108548,0.502043199,0.502043199,3,3,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,230674,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.951481085,0.951481085,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,225635,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,TRUE,TRUE,78,78,2,2,TRUE,TRUE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,55,55,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,240530,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,3,3,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,93,93,121,121,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,461,461,1.47742346,1.47742346,,254576,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,32,32,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,14,14,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,228936,tpch,application_1543991612114_0107,20
28,28,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,FALSE,FALSE,91,91,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,49,49,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,246407,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,115,115,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,222556,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,6,6,FALSE,FALSE,TRUE,TRUE,307,307,291,291,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,244848,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,276,276,103,103,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,228975,tpch,application_1543991612114_0107,20
11,11,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,48,48,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,704,704,1.47742346,1.47742346,,227367,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,11,11,8,8,FALSE,FALSE,TRUE,TRUE,454,454,138,138,TRUE,TRUE,124,124,15,15,11,11,0.67411971,0.67411971,224,224,58,58,35,35,TRUE,TRUE,0.576108548,0.576108548,0.813197356,0.813197356,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,223136,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,21,21,FALSE,FALSE,72,72,1,1,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,49,49,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,908,908,1.47742346,1.47742346,,561081,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,10,10,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,10,10,0.67411971,0.67411971,82,82,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,225219,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,37,37,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,158,158,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,313396,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,9,9,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,194,194,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,276721,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,53,53,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,219865,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,5,5,FALSE,FALSE,53,53,TRUE,TRUE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,260750,tpch,application_1543991612114_0107,20
