spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,Size.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP ID 
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,Size.spark.broadcat.blockSize,spark.default.parallelism,hibench.default.map.parallelism,spark.memory.storageFraction,spark.memory.fraction,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark.shuffle.spill.compress,spark.memory.offHeap.enabled,spark.shuffle.compress,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.kryo.referenceTracking,spark.io.compression.codec,spark.serializer,spark.executor.instances,spark.executor.cores,spark.executor.memory,hibench.default.map.parallelism,MB.spark.memory.offHeap.size,Size.spark.shuffle.file.buffer,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,MB.spark.broadcast.blockSize,Size.spark.io.compression.lz4.blockSize,Size.spark.io.compression.snappy.blockSize,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.memory.storageFraction,spark.memory.fraction,spark.speculation.multiplier,spark.speculation.quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,lzf,lzf,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,FALSE,FALSE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.558080868,0.558080868,212,212,124,124,104,104,TRUE,TRUE,0.635580508,0.635580508,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,278729,
23,23,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.584696445,0.584696445,179,179,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,261355,
14,14,lzf,lzf,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,644,644,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,269286,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.850783371,0.850783371,179,179,124,124,24,24,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,270531,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,37,37,16,16,TRUE,TRUE,FALSE,FALSE,196,196,220,220,TRUE,TRUE,303,303,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,285,285,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,883,883,2.111405961,2.111405961,267321,
FALSE,FALSE,lzf,lzf,TRUE,TRUE,48,48,6,6,41,41,69,69,FALSE,FALSE,77,77,2,2,FALSE,FALSE,FALSE,FALSE,793,793,49,49,FALSE,FALSE,872,872,14,14,17,17,0.703140052,0.703140052,159,159,14,14,117,117,TRUE,TRUE,0.983141755,0.983141755,0.438636994,0.438636994,6,6,101,101,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,604,604,3.534214428,3.534214428,316579,
TRUE,TRUE,lzf,lzf,FALSE,FALSE,62,62,5,5,14,14,88,88,FALSE,FALSE,92,92,1,1,FALSE,FALSE,TRUE,TRUE,269,269,172,172,TRUE,TRUE,564,564,84,84,50,50,0.795394006,0.795394006,146,146,75,75,89,89,FALSE,FALSE,0.573706432,0.573706432,0.18503087,0.18503087,8,8,357,357,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,421,421,2.62288807,2.62288807,266213,
FALSE,FALSE,lz4,lz4,FALSE,FALSE,9,9,1,1,22,22,68,68,TRUE,TRUE,102,102,11,11,TRUE,TRUE,TRUE,TRUE,531,531,237,237,FALSE,FALSE,710,710,13,13,28,28,0.737692071,0.737692071,449,449,69,69,82,82,TRUE,TRUE,0.766247789,0.766247789,0.387532913,0.387532913,90,90,458,458,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,531,531,4.703126078,4.703126078,286145,
TRUE,TRUE,lz4,lz4,TRUE,TRUE,118,118,3,3,30,30,57,57,FALSE,FALSE,59,59,11,11,TRUE,TRUE,FALSE,FALSE,551,551,182,182,FALSE,FALSE,550,550,34,34,32,32,0.643045924,0.643045924,167,167,15,15,55,55,FALSE,FALSE,0.566749647,0.566749647,0.074936522,0.074936522,23,23,23,23,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,633,633,2.417549296,2.417549296,318399,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,152,152,FALSE,FALSE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.640761211,0.640761211,179,179,124,124,93,93,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,122,122,190,190,43,43,45,45,1.322653289,1.322653289,261602,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,TRUE,TRUE,43,43,TRUE,TRUE,44,44,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,52,52,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.554450704,0.554450704,244,244,124,124,104,104,TRUE,TRUE,0.649482442,0.649482442,0.308303881,0.308303881,123,123,190,190,43,43,133,133,2.111405961,2.111405961,282844,
14,14,lz4,lz4,TRUE,TRUE,27,27,1,1,FALSE,FALSE,43,43,TRUE,TRUE,61,61,16,16,FALSE,FALSE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,373,373,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.693638542,0.693638542,179,179,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,147,147,2.111405961,2.111405961,267791,
11,11,lz4,lz4,TRUE,TRUE,21,21,1,1,TRUE,TRUE,58,58,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,115,115,FALSE,FALSE,0.557656459,0.557656459,0.423440605,0.423440605,116,116,120,120,37,37,68,68,1.949829919,1.949829919,284648,
15,15,lz4,lz4,TRUE,TRUE,21,21,1,1,TRUE,TRUE,43,43,FALSE,FALSE,72,72,16,16,TRUE,TRUE,FALSE,FALSE,947,947,211,211,TRUE,TRUE,361,361,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,FALSE,FALSE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,277239,
11,11,snappy,snappy,TRUE,TRUE,16,16,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,747,747,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,108,108,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,271981,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,462,462,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.637280931,0.637280931,179,179,120,120,119,119,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,118,118,43,43,68,68,2.111405961,2.111405961,263027,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,222,222,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.594105966,0.594105966,179,179,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.360046554,0.360046554,123,123,190,190,43,43,68,68,2.111405961,2.111405961,272431,
FALSE,FALSE,lzf,lzf,FALSE,FALSE,84,84,3,3,20,20,5,5,FALSE,FALSE,14,14,5,5,FALSE,FALSE,FALSE,FALSE,548,548,216,216,TRUE,TRUE,730,730,98,98,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.674940773,0.674940773,330,330,124,124,11,11,FALSE,FALSE,0.695183713,0.695183713,0.155769482,0.155769482,114,114,200,200,23,23,88,88,2.36247227,2.36247227,324849,
FALSE,FALSE,lz4,lz4,TRUE,TRUE,13,13,7,7,22,22,21,21,FALSE,FALSE,18,18,10,10,FALSE,FALSE,TRUE,TRUE,199,199,148,148,FALSE,FALSE,300,300,22,22,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.939644117,0.939644117,462,462,103,103,21,21,FALSE,FALSE,0.966902033,0.966902033,0.215310217,0.215310217,71,71,145,145,33,33,441,441,2.369518918,2.369518918,285145,
FALSE,FALSE,lzf,lzf,FALSE,FALSE,127,127,3,3,43,43,40,40,TRUE,TRUE,59,59,10,10,TRUE,TRUE,TRUE,TRUE,377,377,52,52,TRUE,TRUE,337,337,66,66,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.8945793,0.8945793,233,233,8,8,100,100,FALSE,FALSE,0.740186416,0.740186416,0.086580969,0.086580969,92,92,146,146,32,32,228,228,1.221451393,1.221451393,321241,
TRUE,TRUE,lz4,lz4,FALSE,FALSE,109,109,8,8,21,21,36,36,TRUE,TRUE,100,100,3,3,TRUE,TRUE,FALSE,FALSE,981,981,62,62,FALSE,FALSE,995,995,27,27,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.803923685,0.803923685,67,67,35,35,7,7,FALSE,FALSE,0.606796001,0.606796001,0.708621392,0.708621392,97,97,433,433,43,43,785,785,1.720835118,1.720835118,268915,
14,14,lz4,lz4,TRUE,TRUE,21,21,7,7,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,690,690,269,269,TRUE,TRUE,419,419,63,63,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,22,22,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,15,15,68,68,2.111405961,2.111405961,400479,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.594105966,0.594105966,179,179,11,11,104,104,TRUE,TRUE,0.517158233,0.517158233,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,268472,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,89,89,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,264231,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,21,21,104,104,TRUE,TRUE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,190,190,43,43,68,68,2.111405961,2.111405961,280656,
FALSE,FALSE,lz4,lz4,FALSE,FALSE,69,69,10,10,15,15,49,49,FALSE,FALSE,48,48,12,12,TRUE,TRUE,TRUE,TRUE,363,363,286,286,FALSE,FALSE,901,901,31,31,20,20,0.571985843,0.571985843,442,442,118,118,71,71,FALSE,FALSE,0.801354146,0.801354146,0.181957964,0.181957964,84,84,134,134,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,668,668,3.277019956,3.277019956,325355,
FALSE,FALSE,snappy,snappy,FALSE,FALSE,57,57,9,9,39,39,68,68,FALSE,FALSE,108,108,11,11,FALSE,FALSE,TRUE,TRUE,62,62,253,253,TRUE,TRUE,649,649,46,46,45,45,0.606128592,0.606128592,400,400,69,69,94,94,FALSE,FALSE,0.864594057,0.864594057,0.56716338,0.56716338,41,41,421,421,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,210,210,2.834372109,2.834372109,271301,
TRUE,TRUE,snappy,snappy,TRUE,TRUE,23,23,5,5,38,38,103,103,TRUE,TRUE,55,55,4,4,FALSE,FALSE,FALSE,FALSE,542,542,22,22,FALSE,FALSE,629,629,38,38,34,34,0.701505018,0.701505018,416,416,48,48,65,65,FALSE,FALSE,0.523085874,0.523085874,0.708333561,0.708333561,33,33,84,84,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,720,720,1.203127247,1.203127247,302296,
TRUE,TRUE,lzf,lzf,TRUE,TRUE,22,22,10,10,34,34,68,68,FALSE,FALSE,124,124,9,9,FALSE,FALSE,TRUE,TRUE,15,15,246,246,TRUE,TRUE,683,683,47,47,18,18,0.813816299,0.813816299,263,263,97,97,51,51,FALSE,FALSE,0.649318766,0.649318766,0.855086241,0.855086241,43,43,312,312,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,983,983,1.178032971,1.178032971,341855,
14,14,lzf,lzf,TRUE,TRUE,11,11,1,1,FALSE,FALSE,43,43,TRUE,TRUE,51,51,14,14,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,185,185,122,122,104,104,TRUE,TRUE,0.670503777,0.670503777,0.423440605,0.423440605,123,123,190,190,43,43,21,21,2.111405961,2.111405961,277603,
18,18,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,38,38,TRUE,TRUE,51,51,16,16,FALSE,FALSE,FALSE,FALSE,875,875,148,148,TRUE,TRUE,419,419,50,50,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,222,222,124,124,104,104,TRUE,TRUE,0.637047243,0.637047243,0.360333231,0.360333231,123,123,190,190,35,35,68,68,2.953264961,2.953264961,285525,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,42,42,TRUE,TRUE,51,51,16,16,TRUE,TRUE,FALSE,FALSE,887,887,220,220,TRUE,TRUE,419,419,35,35,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,104,104,TRUE,TRUE,0.775587476,0.775587476,0.325810539,0.325810539,111,111,190,190,35,35,68,68,2.111405961,2.111405961,278998,
14,14,lz4,lz4,TRUE,TRUE,21,21,1,1,FALSE,FALSE,50,50,TRUE,TRUE,51,51,16,16,TRUE,TRUE,TRUE,TRUE,887,887,220,220,TRUE,TRUE,419,419,51,51,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.594105966,0.594105966,179,179,124,124,106,106,FALSE,FALSE,0.637047243,0.637047243,0.423440605,0.423440605,123,123,146,146,43,43,68,68,2.105418536,2.105418536,266566,
TRUE,TRUE,snappy,snappy,TRUE,TRUE,93,93,4,4,34,34,112,112,FALSE,FALSE,30,30,3,3,FALSE,FALSE,TRUE,TRUE,136,136,192,192,TRUE,TRUE,549,549,44,44,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.918614692,0.918614692,309,309,105,105,69,69,TRUE,TRUE,0.978616725,0.978616725,0.461546241,0.461546241,37,37,177,177,33,33,292,292,3.551092646,3.551092646,306904,
TRUE,TRUE,lz4,lz4,TRUE,TRUE,39,39,9,9,6,6,90,90,TRUE,TRUE,64,64,2,2,TRUE,TRUE,TRUE,TRUE,86,86,150,150,TRUE,TRUE,915,915,55,55,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.700074437,0.700074437,460,460,83,83,128,128,FALSE,FALSE,0.934325003,0.934325003,0.895325794,0.895325794,86,86,260,260,26,26,717,717,1.328366706,1.328366706,308154,
TRUE,TRUE,snappy,snappy,FALSE,FALSE,79,79,2,2,35,35,20,20,TRUE,TRUE,46,46,12,12,TRUE,TRUE,TRUE,TRUE,255,255,40,40,FALSE,FALSE,465,465,60,60,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.912470799,0.912470799,70,70,40,40,89,89,TRUE,TRUE,0.91544352,0.91544352,0.373899483,0.373899483,119,119,61,61,49,49,339,339,4.874878463,4.874878463,258749,
TRUE,TRUE,lz4,lz4,TRUE,TRUE,53,53,9,9,8,8,40,40,TRUE,TRUE,84,84,4,4,TRUE,TRUE,FALSE,FALSE,59,59,145,145,FALSE,FALSE,961,961,14,14,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.920850703,0.920850703,236,236,28,28,46,46,TRUE,TRUE,0.986963971,0.986963971,0.12739395,0.12739395,73,73,110,110,19,19,605,605,3.85583587,3.85583587,345647,
TRUE,TRUE,snappy,snappy,TRUE,TRUE,60,60,3,3,7,7,20,20,TRUE,TRUE,115,115,14,14,FALSE,FALSE,TRUE,TRUE,447,447,27,27,FALSE,FALSE,133,133,89,89,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.628614415,0.628614415,175,175,4,4,81,81,FALSE,FALSE,0.562451637,0.562451637,0.781860098,0.781860098,6,6,182,182,19,19,19,19,4.382107419,4.382107419,333577,
FALSE,FALSE,snappy,snappy,FALSE,FALSE,50,50,10,10,8,8,92,92,FALSE,FALSE,79,79,2,2,FALSE,FALSE,FALSE,FALSE,707,707,169,169,FALSE,FALSE,639,639,33,33,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.821120099,0.821120099,433,433,14,14,51,51,TRUE,TRUE,0.503757827,0.503757827,0.293001187,0.293001187,88,88,189,189,27,27,777,777,1.394972817,1.394972817,301591,
FALSE,FALSE,lzf,lzf,FALSE,FALSE,89,89,8,8,23,23,99,99,FALSE,FALSE,108,108,7,7,TRUE,TRUE,FALSE,FALSE,987,987,73,73,FALSE,FALSE,280,280,77,77,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.655905124,0.655905124,84,84,91,91,31,31,TRUE,TRUE,0.611057326,0.611057326,0.761468592,0.761468592,54,54,405,405,29,29,752,752,3.94506022,3.94506022,287446,
TRUE,TRUE,lz4,lz4,FALSE,FALSE,4,4,2,2,19,19,4,4,TRUE,TRUE,50,50,2,2,FALSE,FALSE,TRUE,TRUE,894,894,222,222,TRUE,TRUE,277,277,79,79,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.90016408,0.90016408,81,81,101,101,33,33,FALSE,FALSE,0.586636803,0.586636803,0.071961237,0.071961237,112,112,257,257,25,25,533,533,4.703085978,4.703085978,317529,
FALSE,FALSE,lzf,lzf,FALSE,FALSE,51,51,9,9,8,8,2,2,TRUE,TRUE,27,27,8,8,TRUE,TRUE,FALSE,FALSE,471,471,218,218,FALSE,FALSE,451,451,15,15,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.634168744,0.634168744,224,224,100,100,56,56,TRUE,TRUE,0.595958315,0.595958315,0.631226125,0.631226125,67,67,271,271,20,20,50,50,4.096003751,4.096003751,329328,
TRUE,TRUE,snappy,snappy,FALSE,FALSE,54,54,10,10,27,27,112,112,TRUE,TRUE,83,83,11,11,TRUE,TRUE,FALSE,FALSE,15,15,19,19,TRUE,TRUE,135,135,86,86,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.513214631,0.513214631,168,168,85,85,120,120,FALSE,FALSE,0.694189106,0.694189106,0.767348599,0.767348599,115,115,253,253,35,35,304,304,3.862162681,3.862162681,389825,
FALSE,FALSE,lz4,lz4,FALSE,FALSE,101,101,6,6,35,35,48,48,FALSE,FALSE,70,70,1,1,FALSE,FALSE,TRUE,TRUE,215,215,262,262,TRUE,TRUE,323,323,69,69,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.574346938,0.574346938,229,229,60,60,118,118,FALSE,FALSE,0.975399645,0.975399645,0.075184107,0.075184107,5,5,418,418,29,29,883,883,4.648396149,4.648396149,306507,
FALSE,FALSE,snappy,snappy,TRUE,TRUE,24,24,9,9,37,37,68,68,TRUE,TRUE,47,47,10,10,FALSE,FALSE,TRUE,TRUE,140,140,255,255,TRUE,TRUE,837,837,13,13,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.544426031,0.544426031,476,476,34,34,73,73,TRUE,TRUE,0.840210284,0.840210284,0.514804401,0.514804401,110,110,52,52,35,35,760,760,2.86091219,2.86091219,283925,
TRUE,TRUE,lzf,lzf,FALSE,FALSE,101,101,4,4,11,11,121,121,FALSE,FALSE,100,100,9,9,FALSE,FALSE,TRUE,TRUE,770,770,204,204,FALSE,FALSE,147,147,25,25,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.969334233,0.969334233,319,319,127,127,25,25,FALSE,FALSE,0.609238465,0.609238465,0.9313722,0.9313722,47,47,388,388,26,26,428,428,3.542250501,3.542250501,314111,
TRUE,TRUE,lz4,lz4,TRUE,TRUE,72,72,10,10,10,10,89,89,TRUE,TRUE,8,8,2,2,TRUE,TRUE,FALSE,FALSE,768,768,256,256,FALSE,FALSE,759,759,64,64,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.707224159,0.707224159,244,244,7,7,90,90,TRUE,TRUE,0.737893952,0.737893952,0.158638918,0.158638918,70,70,161,161,42,42,882,882,4.989633982,4.989633982,286931,
FALSE,FALSE,lz4,lz4,TRUE,TRUE,37,37,8,8,5,5,54,54,TRUE,TRUE,108,108,8,8,FALSE,FALSE,FALSE,FALSE,685,685,146,146,FALSE,FALSE,560,560,43,43,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.960236025,0.960236025,396,396,58,58,32,32,TRUE,TRUE,0.824284326,0.824284326,0.366235945,0.366235945,98,98,419,419,36,36,942,942,3.492639986,3.492639986,282217,
FALSE,FALSE,lzf,lzf,FALSE,FALSE,76,76,1,1,9,9,46,46,TRUE,TRUE,93,93,14,14,TRUE,TRUE,FALSE,FALSE,536,536,118,118,TRUE,TRUE,266,266,59,59,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.758278908,0.758278908,81,81,124,124,41,41,TRUE,TRUE,0.992386275,0.992386275,0.046819845,0.046819845,84,84,97,97,15,15,491,491,4.750583972,4.750583972,359883,
TRUE,TRUE,lz4,lz4,TRUE,TRUE,127,127,10,10,10,10,124,124,TRUE,TRUE,29,29,11,11,TRUE,TRUE,FALSE,FALSE,200,200,260,260,TRUE,TRUE,764,764,95,95,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.582910653,0.582910653,281,281,3,3,105,105,TRUE,TRUE,0.56646355,0.56646355,0.42079433,0.42079433,122,122,75,75,38,38,945,945,4.123070161,4.123070161,292645,
FALSE,FALSE,lz4,lz4,FALSE,FALSE,92,92,5,5,25,25,51,51,FALSE,FALSE,109,109,4,4,FALSE,FALSE,TRUE,TRUE,786,786,74,74,FALSE,FALSE,240,240,125,125,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.544762812,0.544762812,410,410,31,31,55,55,FALSE,FALSE,0.607858206,0.607858206,0.636797046,0.636797046,27,27,441,441,20,20,252,252,2.242911463,2.242911463,322531,
